issue_id	path	collections	ext	name	series_name	volume	year	issue_no	confidence
69	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Batman, Hellboy & Starman (001-002) (1999) (Imbie)/Batman, Hellboy & Starman 01 (1999) (Imbie).cbr	['Batman, Hellboy & Starman (001-002) (1999) (Imbie)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman, Hellboy & Starman 01	Batman, Hellboy & Starman	-1	1999	1	0	75
70	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Batman, Hellboy & Starman (001-002) (1999) (Imbie)/Batman, Hellboy & Starman 02 (1999) (Imbie).cbr	['Batman, Hellboy & Starman (001-002) (1999) (Imbie)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman, Hellboy & Starman 02	Batman, Hellboy & Starman	-1	1999	2	0	75
71	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/013 - Azrael - Death's Dark Knight 03 (2009) (Digital) (Lovag-Empire).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Azrael - Death's Dark Knight 03	Azrael - Death's Dark Knight	-1	2009	3	0	75
72	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/007 - Batman - Battle for the Cowl 02 (2009) (2 Covers) (Digital) (ZOOM-Empire).cbz	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbz	Batman - Battle for the Cowl 02	Batman - Battle for the Cowl	-1	2009	2	0	75
73	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/017 - Gotham Gazette - Batman Alive 01 (2009) (The Scangstas-DCP).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Gotham Gazette - Batman Alive 01	Gotham Gazette - Batman Alive	-1	2009	1	0	75
74	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/010 - Battle for the Cowl - Arkham Asylum 01 (2009) (Minutemen-Wingnut.cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Battle for the Cowl - Arkham Asylum 01	Battle for the Cowl - Arkham Asylum	-1	2009	1	0	75
75	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/006 - Battle for the Cowl - Man-Bat 01 (2009) (Minutemen-Wingnut).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Battle for the Cowl - Man - Bat 01	Battle for the Cowl - Man - Bat	-1	2009	1	0	75
76	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/002 - Batman - Battle for the Cowl 01 (2009) (4 Covers) (Digital) (ZOOM-Empire).cbz	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbz	Batman - Battle for the Cowl 01	Batman - Battle for the Cowl	-1	2009	1	0	75
77	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/015 - Secret Six 009 (2009) (digital-Empire).cbz	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbz	Secret Six 009	Secret Six	-1	2009	9	0	75
78	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/012 - Battle for the Cowl - The Network 01 (2009) (Minutemen-DTs & ZacK).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Battle for the Cowl - The Network 01	Battle for the Cowl - The Network	-1	2009	1	0	75
79	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/001 - Gotham Gazette - Batman Dead 01 (2009) Champions-DCP).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Gotham Gazette - Batman Dead 01	Gotham Gazette - Batman Dead	-1	2009	1	0	75
80	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/005 - Battle for the Cowl - Commissioner Gordon 01 (2009) (Minutemen-Wingnut).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Battle for the Cowl - Commissioner Gordon 01	Battle for the Cowl - Commissioner Gordon	-1	2009	1	0	75
81	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/009 - Oracle - The Cure 02 (2009) (Minutemen-Dizzy&Dangerous).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 02	Oracle - The Cure	-1	2009	2	0	75
82	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/003 - Azrael - Death's Dark Knight 01 (2009) (Digital) (Lovag-Empire).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Azrael - Death's Dark Knight 01	Azrael - Death's Dark Knight	-1	2009	1	0	75
83	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/008 - Azrael - Death's Dark Knight 02 (2009) (Digital) (Lovag-Empire).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Azrael - Death's Dark Knight 02	Azrael - Death's Dark Knight	-1	2009	2	0	75
84	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/014 - Oracle - The Cure 03 (2009) (Minutemen-Dizzy&Dangerous).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 03	Oracle - The Cure	-1	2009	3	0	75
85	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/016 - Batman - Battle for the Cowl 03 (2009) (2 Covers) (Digital) (ZOOM-Empire).cbz	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbz	Batman - Battle for the Cowl 03	Batman - Battle for the Cowl	-1	2009	3	0	75
86	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/004 - Oracle - The Cure 01 (2009) (Minutemen-Dizzy).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 01	Oracle - The Cure	-1	2009	1	0	75
87	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/011 - Battle for the Cowl - The Underground 01 (2009) (Minutemen-TheDarkKnut).cbr	['Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Battle for the Cowl - The Underground 01	Battle for the Cowl - The Underground	-1	2009	1	0	75
88	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Variant Covers/Batman - Battle For The Cowl 01 (2009) (2nd printing cover) (GCPD-OCD).cbr	['Variant Covers', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Battle For The Cowl 01	Batman - Battle For The Cowl	-1	2009	1	0	75
89	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Variant Covers/Batman - Battle For The Cowl 02 (2009) (Variant Cover) (Cover Only) (ScanDog).cbr	['Variant Covers', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Battle For The Cowl 02	Batman - Battle For The Cowl	-1	2009	2	0	75
90	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Variant Covers/Batman - Battle for the Cowl (3 Cover Join - COVER ONLY).cbr	['Variant Covers', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Battle for the Cowl (3 Cover Join - COVER ONLY)	Batman - Battle for the Cowl (3 Cover Join - COVER ONLY)	-1	-1	1	0	0
91	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Variant Covers/Batman - Battle For The Cowl 01 (2009) (Sketch Variant) (COVER ONLY) (ScanDog).cbr	['Variant Covers', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Battle For The Cowl 01	Batman - Battle For The Cowl	-1	2009	1	0	75
92	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Variant Covers/Batman - Battle For The Cowl 03 (2009) (variant cover) (GCPD-OCD).cbr	['Variant Covers', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Battle For The Cowl 03	Batman - Battle For The Cowl	-1	2009	3	0	75
93	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)/Oracle - The Cure 02 (of 03) (2009) (Minutemen-Dizzy&Dangerous).cbr	['Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 02 (of 03)	Oracle - The Cure	-1	2009	2	0	100
94	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)/Oracle - The Cure 01 (of 03) (2009) (Minutemen-Dizzy).cbr	['Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 01 (of 03)	Oracle - The Cure	-1	2009	1	0	100
95	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Battle For The Cowl/Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)/Oracle - The Cure 03 (of 03) (2009) (Minutemen-Dizzy&Dangerous).cbr	['Oracle - The Cure (01 - 03) (2009) (Minutemen-Dizzy)', 'Battle For The Cowl', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Oracle - The Cure 03 (of 03)	Oracle - The Cure	-1	2009	3	0	100
96	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 07 (of 8) (2004) (BTX-DCP).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 07 (of 8)	Batman - City of Light	-1	2004	7	0	100
97	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 08 (of 8) (2004) (BTX-DCP).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 08 (of 8)	Batman - City of Light	-1	2004	8	0	100
98	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 02 (of 8) (2004) (HGWells-OCD).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 02 (of 8)	Batman - City of Light	-1	2004	2	0	100
99	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 06 (of 8) (2004) (BTX-DCP).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 06 (of 8)	Batman - City of Light	-1	2004	6	0	100
100	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 04 (of 8) (2004) (Krack).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 04 (of 8)	Batman - City of Light	-1	2004	4	0	100
101	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 01 (of 8) (2003) (HGWells-OCD).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 01 (of 8)	Batman - City of Light	-1	2003	1	0	100
102	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 03 (of 8) (2004) (HGWells-OCD).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 03 (of 8)	Batman - City of Light	-1	2004	3	0	100
103	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/City of Light (001-008) (2003-2004) (DCP+OCD)/Batman - City of Light 05 (of 8) (2004) (Pyrate-DCP).cbr	['City of Light (001-008) (2003-2004) (DCP+OCD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - City of Light 05 (of 8)	Batman - City of Light	-1	2004	5	0	100
104	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)/Batman-Deathblow - After the Fire 03 (of 03) (2002) (digital) (Minutemen-PhD).cbr	['Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Deathblow - After the Fire 03 (of 03)	Batman - Deathblow - After the Fire	-1	2002	3	0	100
105	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)/Batman-Deathblow - After the Fire 01 (of 03) (2002) (digital) (Minutemen-PhD).cbr	['Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Deathblow - After the Fire 01 (of 03)	Batman - Deathblow - After the Fire	-1	2002	1	0	100
106	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)/Batman-Deathblow - After the Fire 02 (of 03) (2002) (digital) (Minutemen-PhD).cbr	['Batman-Deathblow - After the Fire (01 - 03) (2002) (digital) (Minutemen-PhD)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Deathblow - After the Fire 02 (of 03)	Batman - Deathblow - After the Fire	-1	2002	2	0	100
107	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman Black and White - Perpetual Morning 001 (Digital) (ActionComics-DCP).cbr	['Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black and White - Perpetual Morning 001 (Digital) (ActionComics - DCP)	Batman Black and White - Perpetual Morning	-1	-1	1	0	75
108	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman Black and White - A Black and White World 001 (Digital) (ActionComics-DCP).cbr	['Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black and White - A Black and White World 001 (Digital) (ActionComics - DCP)	Batman Black and White - A Black and White World	-1	-1	1	0	75
109	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman Black and White - Two of a Kind 001 (Digital) (ActionComics-DCP).cbr	['Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black and White - Two of a Kind 001 (Digital) (ActionComics - DCP)	Batman Black and White - Two of a Kind	-1	-1	1	0	75
110	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman Black and White - An Innocent Guy 001 (Digital) (ActionComics-DCP).cbr	['Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black and White - An Innocent Guy 001 (Digital) (ActionComics - DCP)	Batman Black and White - An Innocent Guy	-1	-1	1	0	75
111	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman Black and White - Good Evening, Midnight 001 (Digital) (ActionComics-DCP).cbr	['Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black and White - Good Evening, Midnight 001 (Digital) (ActionComics - DCP)	Batman Black and White - Good Evening, Midnight	-1	-1	1	0	75
112	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v1 (001-004) (1996)/Batman - Black & White 04 (of 4) (1996).cbr	['Batman - Black & White v1 (001-004) (1996)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Black & White 04 (of 4)	Batman - Black & White	-1	1996	4	0	100
113	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v1 (001-004) (1996)/Batman - Black & White 01 (of 4) (1996).cbr	['Batman - Black & White v1 (001-004) (1996)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Black & White 01 (of 4)	Batman - Black & White	-1	1996	1	0	100
114	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v1 (001-004) (1996)/Batman - Black & White 03 (of 4) (1996).cbr	['Batman - Black & White v1 (001-004) (1996)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Black & White 03 (of 4)	Batman - Black & White	-1	1996	3	0	100
115	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v1 (001-004) (1996)/Batman - Black & White 02 (of 4) (1996).cbr	['Batman - Black & White v1 (001-004) (1996)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman - Black & White 02 (of 4)	Batman - Black & White	-1	1996	2	0	100
116	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 005 (2014) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 005	Batman Black & White	-1	2014	5	0	75
117	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 006 (2014) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 006	Batman Black & White	-1	2014	6	0	75
118	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 003 (2014) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 003	Batman Black & White	-1	2014	3	0	75
119	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 004 (2014) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 004	Batman Black & White	-1	2014	4	0	75
120	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 001 (2013) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 001	Batman Black & White	-1	2013	1	0	75
121	/Volumes/Backup Plus/Comics/Batman/01. Batman (Ultimate Collection Part 2) GetComics.INFO/Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)/Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)/Batman Black & White 002 (2013) (digital) (Son of Ultron-Empire).cbr	['Batman - Black & White v2 (001-006) (2013-2014) (digital) (Son of Ultron-Empire)', 'Black & White (v1-v2+)(1996+2013-2014)(scans+digital)(Empire+DCP)', '01. Batman (Ultimate Collection Part 2) GetComics.INFO', 'Batman']	cbr	Batman Black & White 002	Batman Black & White	-1	2013	2	0	75
122	/Volumes/Backup Plus/Comics/Batman/02. Batman (Ultimate Collection Part 3) GetComics.INFO/Death Mask (001-004) (2008) (DCP)/Batman - Death Mask 04 (of 4) (2008) (GetWellWishesFrom-DCP).cbr	['Death Mask (001-004) (2008) (DCP)', '02. Batman (Ultimate Collection Part 3) GetComics.INFO', 'Batman']	cbr	Batman - Death Mask 04 (of 4)	Batman - Death Mask	-1	2008	4	0	100
123	/Volumes/Backup Plus/Comics/Batman/02. Batman (Ultimate Collection Part 3) GetComics.INFO/Death Mask (001-004) (2008) (DCP)/Batman - Death Mask 02 (of 4) (c2c) (2008) (Bang Brothers-DCP).cbr	['Death Mask (001-004) (2008) (DCP)', '02. Batman (Ultimate Collection Part 3) GetComics.INFO', 'Batman']	cbr	Batman - Death Mask 02 (of 4) (c2c)	Batman - Death Mask	-1	2008	2	0	100
124	/Volumes/Backup Plus/Comics/Batman/02. Batman (Ultimate Collection Part 3) GetComics.INFO/Death Mask (001-004) (2008) (DCP)/Batman - Death Mask 03 (of 4) (2008) (Bang Brothers-DCP).cbr	['Death Mask (001-004) (2008) (DCP)', '02. Batman (Ultimate Collection Part 3) GetComics.INFO', 'Batman']	cbr	Batman - Death Mask 03 (of 4)	Batman - Death Mask	-1	2008	3	0	100
